Track,Album Name,Artist,Release Date,ISRC,All Time Rank,Track Score,Spotify Streams,Spotify Playlist Count,Spotify Playlist Reach,Spotify Popularity,YouTube Views,YouTube Likes,TikTok Posts,TikTok Likes,TikTok Views,YouTube Playlist Reach,Apple Music Playlist Count,AirPlay Spins,SiriusXM Spins,Deezer Playlist Count,Deezer Playlist Reach,Amazon Playlist Count,Pandora Streams,Pandora Track Stations,Soundcloud Streams,Shazam Counts,Explicit Track,Artist Genres,Streams,Views,Likes,Playlist Count,Playlist Reach
Don't Be Shy,Don't Be Shy - Single,Tiï¿½ï¿,2021-08-12,CYA112000981,-1.2252481712655103,0.4425569324045115,0.4438910646975695,0.5138546600597423,1.3122734806866545,0.33973772582350453,0.10960750516431012,0.029809114361301306,0.22758204548616362,0.06191431799910305,0.19341961573906927,2.342340969796732,1.0529789931272155,0.3883502867243013,1.2398561562244734,1.0077742185766232,-0.19425832567650875,0.987104601912733,-0.23541707915481774,-0.300213158571073,,0.3892667410072994,True,[],0.45917010712288153,0.15151356045168968,0.045861716180202176,0.6522998630210481,1.1534520416022924
Sabor Fresa,Sabor Fresa,Fuerza Regida,2023-06-22,QZ9QQ2300457,-1.2267601904801793,0.4425569324045115,0.10243409600498646,-0.30668925067437447,-0.015609208894729188,0.8340437462244331,-0.3581982699352234,-0.444829126526709,-0.23094657094204166,-0.06371698045238129,-0.050112583875533065,-0.45625107069508575,-0.2039444877733063,-0.4104712059458093,0.09854514155094583,-0.2821403171863093,0.2564293184283065,-0.35976620936944564,-0.2939363098084327,-0.29823857563081935,,-0.32094375235402944,True,"['corrido', 'corridos tumbados', 'corridos bÃ©licos', 'mÃºsica mexicana', 'sierreÃ±o', 'banda', 'sad sierreÃ±o', 'electro corridos']",-0.12585706954957743,-0.20415542690537825,-0.25427305348954515,-0.29015576812685107,-0.07181032038716946
MON LOVE OHO,MON LOVE OHO,Liamsi,2023-04-07,QZMEV2363867,-1.2282722096948482,0.4425569324045115,-0.7860043020692107,-0.6662044631053438,-0.7544942833007194,-0.9578155777289331,-0.5562909547755812,-0.5962373979453388,1.0921431577795304,0.2127488544909898,0.3642059972482506,,-0.7486113294968657,-0.3963510386208128,,-0.5769779253606938,-0.3640164259743179,-0.8985145338823171,,,,-0.18876979744828898,True,"['moroccan pop', 'moroccan rap']",-0.5911776703450118,-0.09604247876366531,-0.1917442717271745,-0.7225770629613051,-0.5592553546375186
Surround Sound (feat. 21 Savage & Baby Tate),Surround Sound (feat. 21 Savage & Baby Tate),JID,2022-01-14,USUM72123571,-1.2275162000875137,0.4425569324045115,0.188224374783907,1.5677108678247353,1.9330566525614221,0.9576202513246653,-0.44340728508694965,-0.3027777074919982,-0.3749456891162606,-0.04105688679023563,-0.059138987034035244,0.19844356578558428,-0.022388873865453116,-0.42292603792184447,0.5060274311500252,-0.07943946156641991,0.4043669628613237,0.8716585323742606,-0.3851516268354756,-0.2839563980532564,-0.07703886298488388,0.4658317129218704,True,[],-0.038172944361654346,-0.25127313606049245,-0.17191729714111692,0.41071693334277326,0.8452890604027766
Feather,emails i canï¿½ï¿½ï¿½t send fwd,Sabrina Carpenter,2023-03-17,USUM72301876,-1.2229801424435072,0.4399621970588834,0.07725467670555579,-0.3735166188669594,1.8963147712323563,1.2665615140752458,-0.4483637009544521,-0.3378459283353012,-0.3167494959527812,-0.14090643355731758,-0.12210942143451362,0.6156317403347839,0.07537184131569859,1.2321905631470862,0.25721081183731304,0.7313639609131376,1.2672441518479898,0.44835627739986156,-0.4244892584155183,-0.314687043230214,,-0.20989173439237493,True,['pop'],0.2855416983186092,-0.2852365611944829,-0.23937618094630939,0.11337768350630487,1.2597302211383765
Super Gremlin,Sniper Gang Presents Syko Bob & Snapkatt: Nightmare Babies,Kodak Black,2021-10-30,USAT22107295,-1.2237361520508416,0.4399621970588834,-0.05652346524662899,0.9064672056961282,0.07461208322781539,-0.03099178947719194,-0.3259920089589866,-0.2807070139416099,-0.28218865915111685,0.04992281049496769,0.00043392613162388736,-0.5130279621879237,0.1452009235879498,1.5595970564480577,0.16705986281096805,-0.2268582656536122,-0.32863304331241,-0.05191002393351909,0.38259695831434753,0.0108239130060112,,-0.0445975687835706,True,[],0.5131826030816861,-0.16277904141368135,-0.11539210172332111,0.15674475054059156,-0.25568297409083945
Natural,Natural,Imagine Dragons,2018-07-17,USUM71806694,-1.2222241328361727,0.4399621970588834,1.450951330590894,1.3337939890912964,0.45799743541393945,0.710467241124201,1.1652378888339905,1.746807093624011,0.1078461189443782,-0.15182648751603914,-0.12994277505533336,-0.23535523857161203,0.2429616387691015,0.8006497904432196,-0.1484684587812395,0.2338254971188637,-0.22511491942691267,1.602816972784586,1.0965589007248533,0.23258683083384024,-0.4266044296147054,1.3141414329813776,False,[],0.5546174266726045,0.5176475568893286,0.7974903030539859,0.7291969857195376,-0.0008242408615284172
La Triple M,La Triple M,Mawell,2023-06-02,QM6P42364524,-1.224492161658176,0.4399621970588834,-0.7482200928028834,-0.7028027461697869,-0.6778938807100737,-0.27814479967765626,-0.4475830572231319,-0.5439888578971717,0.6961445589333856,-0.046626416253905095,0.09663462666887845,-0.4323146352951533,-0.7486113294968657,-0.37138664533802546,,-0.5769779253606938,-0.36419335695209304,,-0.5083631143782609,-0.33429100939238293,,-0.3365016277183646,True,['timba'],-0.5426566175063899,-0.17547421527712673,-0.29530763707553837,-0.5906707526049323,-0.49146729098577335
OUT WEST (feat. Young Thug),JACKBOYS,JACKBOYS,2019-12-27,USSM11914988,-1.2214681232288382,0.4399621970588834,0.4875017018924523,1.4976918706442024,0.3490090281494168,0.4015259783736206,-0.4662974614394063,-0.4745427989480628,3.0000092238630263,0.20049768253023062,0.12161899548224024,-0.4998875213194425,0.20106418940575077,-0.20249974922105435,-0.2782858253791763,-0.15314886361001606,-0.3350658486077051,-0.4752122789079181,-0.29331956123627795,-0.1253379587555976,,0.0893570978171776,True,[],-0.07165085848601407,-0.17233923297858303,-0.13702255820891607,0.1890113917552843,-0.1619814472592436
"Fear Song (From ""Devara Part 1"") [Tamil]","Fear Song (From ""Devara Part 1"") [Tamil]",Anirudh Ravichander,2024-05-19,INS182401563,-1.2199561040141695,0.4373674617132556,-0.8292265435497782,-0.8341516360614614,-0.7546952003571381,,-0.5179667805984909,-0.4949542661211365,,,,,-0.7346455130424155,,,,,-0.8985145338823171,,,,-0.4178527591636303,False,"['tamil pop', 'kollywood', 'tamil dance', 'tamil hip hop', 'tollywood', 'telugu pop']",-0.8292265435497782,-0.5179667805984909,-0.4949542661211365,-0.8224372276620646,-0.7546952003571381
High Hopes,High Hopes On Saturday Night,Panic! At The Disco,2018-05-23,USAT21801174,-1.219200094406835,0.4373674617132556,2.1447327121616486,2.0837986811798843,2.5660599205202437,0.710467241124201,-0.1686608202865489,-0.09162465886507555,0.04580387162148716,-0.06276479861910092,-0.06295997485913239,-0.3743523163343621,-0.48326081686231115,4.815530944038798,0.527663658916348,1.2104750741965125,-0.08635574527180356,3.642364201297599,1.4203867050661503,1.5351175917659492,,,False,['emo'],2.227078505045736,-0.11581039757284065,-0.07719472874208824,1.5976989463155271,0.7017839529713593
Papa,Papa,Lori,2022-11-24,CH6542286446,-1.220712113621504,0.4373674617132556,,,,,0.6073573073206995,-0.006639218803980011,,,,-0.5087376135174326,,-0.43108852667450026,,,,,,,,,False,"[""children's music""]",-0.43108852667450026,0.6073573073206995,-0.006639218803980011,,-0.5087376135174326
Memory Reboot,Memory Reboot,Vï¿½,2023-01-13,QM4TW2307105,-1.2184440847995006,0.4347727263676275,-0.5187745379577052,-0.3648415744371624,-0.2266637840146787,0.4633142309237367,-0.3749412235032516,-0.19064156744279218,0.6900013566768448,0.08069530696004024,0.06776679539802373,-0.4448069333104958,,-0.43105725277123336,,-0.46641382229529965,-0.2857890242060965,,,,,-0.18286439967030435,False,[],-0.4749158953644693,-0.15358721405261394,-0.05497313024137597,-0.41562769836623104,-0.31908658051042366
Side To Side,Dangerous Woman,Ariana Grande,2016-04-01,USUM71602107,-1.2176880751921664,0.4347727263676275,1.8210153322148335,0.8651166292487492,0.5044934288347986,0.4015259783736206,2.928425126091675,2.5555860073894503,0.3086424183548537,-0.0791861948140438,-0.12715961273080298,2.330881535293893,1.025047360218315,0.20811878219726923,-0.25484657863232657,2.7215178160902336,-0.102413145695168,0.025054022425462553,1.5078039699533983,0.4952830447202094,,0.8158258599355303,True,['pop'],0.8205228764332937,1.4006327566804362,1.2381999062877032,1.026403774540594,0.9109872728111745
Last Night,3 Songs At A Time Sampler,Morgan Wallen,2023-01-31,USUG12300831,-1.216932065584832,0.4347727263676275,0.8815693465746807,-0.7574259999943593,-0.7671097453428773,-0.8342390726287009,,,,,,,-0.07825213968325409,3.8439367727708063,,,,-0.8215504875233355,,,,,False,['country'],2.3627530596727433,,,-0.5524095424003163,-0.7671097453428773
Build a Bitch,Build a Bitch,Bella Poarch,2021-05-14,USWB12101016,-1.2161760559774974,0.43217799102199944,0.009574517810951668,0.3128523340169916,-0.057118187639217034,-0.03099178947719194,0.2456924531280539,2.2787368689936924,0.8952764600791556,1.6699035692942812,1.548958467105093,0.4913063576564516,0.3127907210413527,-0.07701321236269654,-0.2494375216907459,-0.134721513099117,-0.3460085654557339,-0.09039204711300991,-0.3101399004756436,-0.2230050485363388,,-0.07840740778816091,True,[],-0.15675402917953357,0.8973254601165735,1.9743202191439868,0.03550488926197572,0.029393201520500217
"Natanael Cano: Bzrp Music Sessions, Vol. 59","Natanael Cano: Bzrp Music Sessions, Vol. 59",Bizarrap,2024-04-02,UYB282401007,-1.215420046370163,0.4295832556763714,-0.5957975895093156,-0.7472746514071414,0.13865109350728105,0.9576202513246653,-0.4949690479059194,-0.2354180369924111,,-0.2047946386750077,-0.19735522946595824,-0.4991940420143353,-0.6229189814068136,-0.4266632693622367,,-0.3927044202517035,0.29727421438827945,0.3329102078613891,-0.507775563719171,-0.3363269385987416,,,True,"['argentine trap', 'trap latino', 'urbano latino']",-0.510078807530241,-0.3461621386859388,-0.2201063378337094,-0.35326295676060215,-0.021089578039591605
400 Degreez,400 Degreez (Deluxe Edition),JUVENILE,2024-03-29,USCM52400062,-1.2123960079408254,0.42698852033074336,-0.8094169727765214,-0.8350092984767249,-0.7865146138039469,,,,,,,,,,,,,,-0.3066464217101662,-0.021689608029622026,,,True,"['southern hip hop', 'crunk', 'new orleans bounce']",-0.5580316972433438,,,-0.4283494532531735,-0.7865146138039469
Y LLORO,$AD BOYZ 4 LIFE II,Junior H,2023-10-05,QZ9QQ2300724,-1.2139080271554943,0.42698852033074336,-0.15522598003520122,-0.6078131186694495,-0.23424698798563467,1.0194085038747813,-0.3044065165885459,-0.4706456526216055,-0.3604616563826058,-0.17972139930632955,-0.17793220347180655,0.9952788669167814,-0.42739755104451016,-0.42451318851263864,-0.4063001729965862,-0.35584971922990544,1.5930196508007783,-0.12887407029250073,-0.47469562100324203,-0.32138145451891864,-0.45568846363677673,-0.3010917649335037,True,"['corridos tumbados', 'corrido', 'corridos bÃ©licos', 'sad sierreÃ±o', 'sierreÃ±o', 'mÃºsica mexicana', 'banda']",-0.383284685236889,-0.24116936003017622,-0.32518352596396755,-0.36826318275105685,0.784683843243975
Streets,Hot Pink,Doja Cat,2019-11-07,USRC11903460,-1.2131520175481598,0.42698852033074336,1.1321879564985549,1.3302508591134863,1.330730528661081,0.710467241124201,0.42698638362683144,1.1624330500191518,0.28065931298267616,0.838637085029922,0.37183981053319726,0.17029556746792018,1.4021244044884715,-0.40394277863884803,-0.3612246984834137,0.12326139405346948,-0.27467556474517496,-0.3212841861899548,-0.42459181154253306,-0.13633811109654476,0.6168281573455067,0.6934873891658969,True,[],0.11185136503585333,0.3994130970800144,1.0005350675245368,0.4796028720737856,0.4087835104612754
How We Roll,How We Roll,Ciara,2023-08-04,QZS7J2357291,-1.2146640367628285,0.42698852033074336,-0.76410084810804,-0.6697335330435593,-0.7248886631881652,-0.6488743149783527,-0.4793923336398439,-0.45653449943708035,0.20883790676100633,-0.1537012951982974,-0.13886271547094772,-0.083673569589173,-0.5391240826801121,0.225053600816285,-0.3900730021718441,-0.5216958738279968,-0.34557312959946046,0.06353604560495336,-0.46733982609302577,-0.3159101344106818,,-0.2879841899344624,True,[],-0.3491150188891562,-0.3091275245553958,-0.3051178973176889,-0.3965855156714793,-0.3847117874589329
"Satranga (From ""Animal"")","Satranga (From ""Animal"") - Single",Arijit Singh,2023-10-28,INS182303075,-1.2101279791188222,0.4243937849851155,-0.4328415413155916,-0.7021700443880351,-0.2803625730562122,0.772255493674317,-0.23087811712354853,-0.2016889975487751,,-0.20489350424288305,-0.19744989562618473,1.0619785104943464,-0.5670557155890126,,,,,-0.6291403716258813,,,,-0.37913966955985856,False,"['hindi pop', 'bollywood', 'desi', 'bangla pop']",-0.4328415413155916,-0.21416400637486663,-0.20329125089582906,-0.6327887105343096,0.3908079687190671
My Universe,My Universe,Coldplay,2021-09-24,GBAYE2100952,-1.211639998333491,0.4243937849851155,1.5272001706572862,0.9118803209400047,1.8848513144989327,0.4633142309237367,0.16544966550121948,3.144615943407231,-0.03233315606672368,0.3273646714273452,0.09169552250919599,4.809717216418918,,-0.430314497568645,0.5186485640137135,,,,,,,,False,[],0.5385114123674516,0.12857259400520774,1.735990307417288,0.9118803209400047,3.3472842654589257
Peaches & Eggplants (feat. 21 Savage),Peaches & Eggplants (feat. 21 Savage),Young Nudy,2023-02-27,USRC12300570,-1.2108839887261564,0.4243937849851155,-0.5385385780233544,-0.07413619578160044,-0.25893020759254376,0.030796463072924135,-0.4029331582007504,-0.42844848433062005,-0.36870132879589546,-0.16362658873409264,-0.17322379933831783,-0.006888970773174746,-0.32963683586335846,0.31226088007598113,-0.2025590281970465,-0.30056766769720833,0.012605491745716098,-0.20583811665148236,-0.44866028099411276,-0.26168386931552134,-0.10179081637385744,-0.17910092380001455,True,[],-0.19585756470247798,-0.2880784787695341,-0.2960375365323563,-0.2343725370618342,-0.08440456220666746
"Who Want Smoke?? (feat. G Herbo, Lil Durk & 21 Savage)","Who Want Smoke?? (feat. G Herbo, Lil Durk & 21 Savage)",Nardo Wick,2021-10-08,USRC12101071,-1.2093719695114877,0.42179904963948744,-0.36895245788647435,0.6183348142863568,-0.39256892098910606,-0.1545682945774241,-0.12082140592875737,-0.012132453382909789,-0.32002300366188324,-0.14420065610756871,-0.17322723239162893,-0.20144443170352982,-0.1480812219555053,-0.3770628587809643,-0.1430594018396588,-0.4479864717844006,-0.3529758204454214,-0.3212841861899548,-0.2923905778908664,-0.23873269750900006,0.9148830695034489,-0.27698176991637746,True,[],-0.05331644537890297,-0.14702431916019315,-0.07816655474523926,-0.10754995263050078,-0.31566305771268577
Thinking Out Loud,Piano Moods: 50 Songs,Ed Sheeran,2017-03-28,ITD541500554,-1.2078599502968188,0.4192043142938594,-0.8301028048917003,-0.8347983978828076,-0.7864433630369574,-3.491133932283692,4.807952567656454,2.6744955619281767,,,,0.5230392889630757,,,,,,,,,,,False,['soft pop'],-0.8301028048917003,4.807952567656454,2.6744955619281767,-0.8347983978828076,-0.13170203703694083
O Me Voy O Te Vas,O Me Voy O Te Vas,Natanael Cano,2023-10-11,QZ9QQ2300812,-1.2086159599041533,0.4192043142938594,-0.41077434545992153,-0.6380703238767802,-0.029945536979136874,0.8340437462244331,-0.24263108487808355,-0.4112816636214118,-0.3866018010778211,-0.2047619557374177,-0.19734983884616455,1.1554152971597271,-0.6229189814068136,,,-0.4479864717844006,0.0374098646410949,-0.4367302557284273,-0.4986677689166799,-0.3322205729113403,,-0.36158346204225295,False,"['corridos tumbados', 'corrido', 'corridos bÃ©licos', 'sierreÃ±o', 'sad sierreÃ±o', 'electro corridos', 'mÃºsica mexicana', 'banda']",-0.4547210571883007,-0.21999046186212406,-0.3080218096794147,-0.49558532114155235,0.3876265416072284
Punterï¿½,Punterï¿½,Shakira,2024-03-21,USQX92400523,-1.2048359118674812,0.4166095789482313,-0.74848295727488,-0.7860803606879188,0.5843334336745126,,-0.5203754954668397,-0.4804592766811061,,,,-0.47488609323782427,-0.06428632322880384,-0.06846761829502146,0.10575721747305343,0.5470904558041473,0.2896633694508183,1.6797810191435678,-0.4887328409058427,-0.33484312578732767,-0.46192265353820033,-0.3431619068119971,False,['latin pop'],-0.33236977050817823,-0.5203754954668397,-0.4804592766811061,0.20833233304873294,0.13303690329583553
Girls Like You (feat. Cardi B),Red Pill Blues (Deluxe),Maroon 5,2017-11-03,USUM71805272,-1.2071039406894843,0.4166095789482313,2.2340565197007907,1.2069161917906681,0.3951385264903332,0.1543729681731563,1.1721987197258215,0.907210461123169,0.8029543688337749,-0.1386803684271998,-0.12842908524225263,-0.49813502647090635,1.374192771579571,-0.27087232023827174,-0.1899378953333582,4.637962269223733,-0.26685375282308516,1.410406856887132,1.3810311829876514,1.041402842153164,,1.3827670673554648,True,['pop'],0.788569371779203,0.5218848172417844,0.38426504634798464,1.9341761863268538,-0.12328341760121943
Slime You Out (feat. SZA),Slime You Out,Drake,2023-09-15,USUG12306064,-1.2055919214748156,0.4166095789482313,-0.4554698683625117,-0.062494482997367255,0.008357022497599367,,-0.5670936494057467,-0.6213487365010513,-0.385425173072285,-0.19897870201798354,-0.19286649636244238,,-0.35756846877225895,-0.42988448139872537,-0.445966590568178,-0.3189950182081074,0.10022233077647413,-0.35976620936944564,-0.42332025762028863,-0.3149861062774757,-0.2522813268573898,-0.2877228466444026,True,['rap'],-0.40138450496141864,-0.3799800728840945,-0.4101637192595174,-0.28276205712493097,0.05428967663703675
Therefore I Am,Therefore I Am,Billie Eilish,2020-11-12,USUM72021500,-1.20634793108215,0.4166095789482313,0.6644816668097747,1.0250776997151998,0.3703952069456892,0.21616122072327237,-0.0644621515842212,1.5241764047714919,0.2686587721479322,0.31164052578675183,0.18562931378688785,-0.029862254559602976,2.4355948221177894,2.2741431982897424,1.9808969572210295,0.1969707960970656,0.01491684602930698,1.4873709032461138,0.06542624240659593,-0.2126605344143885,,0.1556006659422604,False,[],1.2462370161817857,0.06058358110133333,0.9179084652791218,0.986470737352356,0.11848326613846442
Wish You The Best,Wish You The Best,Lewis Capaldi,2023-04-14,DEUM72206010,-1.2018118734381436,0.41401484360260327,-0.37496168288553156,-0.31325528916499873,-0.039959251156235755,0.4633142309237367,-0.43187663130751,-0.3383760708663025,-0.3837996817552043,-0.19207425636817851,-0.18445889812997382,0.43900913065687874,0.15916674004240003,1.2520416732457387,-0.2891039392623377,-0.134721513099117,0.28450733634649544,0.25594616150240745,-0.34096274502070534,-0.3273627154641531,-0.4227629758632292,-0.0769390493536428,False,['soft pop'],-0.03514993395721302,-0.3081677647187419,-0.2652251636172405,-0.07204532323669226,0.22785240528237946
New Rules,Summer Beats 2018,Dua Lipa,2018-07-20,TRAA31800147,-1.2040799022601467,0.41401484360260327,,,,,3.8301271338197025,3.3513305995754297,,,,2.3693572215235195,,,,,,,,,,,False,['pop'],,3.8301271338197025,3.3513305995754297,,2.3693572215235195
Stitches,Stitches,Shawn Mendes,2015-02-10,USUM71500658,-1.202567883045478,0.41401484360260327,2.712527939966141,1.5678936483394637,1.185977739951638,0.33973772582350453,2.4398276838288426,2.9128650612801144,-0.22423450815654516,-0.12128588583400833,-0.12879426066526722,2.01746074110325,2.114381043665434,0.9765029485128884,0.002985135583020124,1.8370049915670796,-0.2821724875109367,0.4868383005793524,3.28691846457822,1.501166267618481,,2.02312073114733,False,[],1.7447336221600676,1.1555167115817877,1.395789587723053,1.501456850353962,0.9737553311813172
Back On 74,Back On 74,Jungle,2023-07-28,QM4TX2336316,-1.201055863830809,0.41401484360260327,-0.43698424133647773,0.029120735000293902,1.6844516767706819,1.0194085038747813,-0.5029821712159647,-0.4208168267785918,-0.33882120256689807,-0.0953631320221305,-0.10298452914267381,-0.4842019606842974,0.32675653749580297,-0.275446128591053,-0.1340443069370243,0.3628169506951569,0.03565855737936472,3.1805799231437093,-0.5022070671372444,-0.3176585029946734,,-0.1686803155550474,False,[],-0.3371704360004498,-0.3029833501793192,-0.25808997940036116,0.7163231286680579,0.41196942448858304
